Topic Number,Score,Documents
349,0.0298932384341637,112756    112977    135406    138740    140700    148846    177330    177439    179772    182372    182983    182986    185123    189477    195278    213742    220189    222576    225221    244886    245508    250968    25244    258595    262839    264292    267828    278592    286322    289976    296687    297665    302324    303429    327249    340083    345640    346149    347733    34783    354757    355311    378386    388814    392878    399890    403792    407397    410370    418611    436563    444061    446105    449091    455390    473661    47385    482191    486815    487322    487370    495303    498025    498246    502359    503460    512603    519832    538032    540393    541229    554096    559837    568321    57591    579249    57985    581429    593359    603904    609746    611691    61423    61479    618175    622939    623820    632162    633477    63604    636901    641923    644030    648381    653285    678095    680605    690464    69557    701850    71261    716640    736453    736487    73717    751688    759193    761646    785878    800972    801497    807533    809007    80939    834274    842161    842575    857572    870190    871410    874157    876852    877525    884130    89639    93677
350,0.04199288256227758,105695    108842    108999    112977    114023    116598    122416    132668    142320    148036    151739    153115    175918    177473    178463    184267    187606    189477    191819    204123    206978    212354    213742    214764    217178    223723    230899    232150    234245    235535    251760    252934    260501    261233    264082    273097    277574    278418    279401    281245    291831    295224    299263    304519    310098    310744    315264    316277    316425    316527    335736    339814    345640    355311    355542    359835    361799    361903    363127    363705    367083    373172    37451    374847    388959    391293    400313    404499    40681    408096    414562    430370    434568    439886    442630    446214    450068    45246    456215    459350    462328    462587    464323    466216    480345    484788    486564    500724    506787    507569    510431    514406    514845    515326    518672    519238    522056    53000    533186    536587    558957    560773    568780    573067    574298    576810    597010    604757    610384    610437    624667    641455    641923    642926    650193    655215    655266    661567    671058    675782    686073    690464    692303    692958    693203    704817    706610    708374    708946    710309    713900    717028    722239    7263    742370    744386    746022    746651    748861    751429    752711    76031    770360    774867    785675    786704    790125    792073    797164    799306    800972    804387    807356    811501    815777    816619    819638    820372    822795    82416    825296    829593    843544    846841    855505    863512    866679    868252    869157    873893    875431    876139    877415    880292    881027    883926    89681
351,0.0007117437722419929,539992    759793    819182
352,0.0030842230130486356,392883    434651    442081    486301    557520    575989    629709    713080    753741    769945    770984    807119    881027
353,0.0028469750889679717,137089    187588    223723    235535    610342    626741    680939    698294    725827    727827    730889    743933
354,0.002372479240806643,459505    500724    547492    575743    581714    612498    734527    745184    806840    838227
355,0.00166073546856465,196951    218521    280575    310640    63604    71569    727084
356,0.0035587188612099642,114023    217122    230690    323918    342981    391907    400279    473610    475619    500235    593737    65860    735898    81140    874294
357,0.00166073546856465,102449    306663    367159    656187    682151    791026    9048
358,0.005931198102016607,101395    165033    206912    230690    258693    260729    271086    283513    332785    370996    424238    431094    48180    498758    504252    50486    50508    519910    598525    695046    7247    809898    817862    89728    92530
359,0.004033214709371293,133892    230659    399266    455407    473639    48180    496385    502329    503926    617490    619121    645855    682255    761646    762860    825296    865261
360,0.0018979833926453143,131245    216231    42527    458634    547788    735165    750304    773893
361,0.0132858837485172,362755    458634    459303    482599    485316    488839    500902    519751    521096    527706    546736    571398    574550    589942    599379    599510    604465    611120    615160    615196    628812    632079    633681    642201    644162    659824    662255    670901    673181    684877    686109    697964    702261    714517    727264    735165    744352    750223    754133    755565    769162    769581    771673    782571    791182    796318    797164    801885    805937    834587    855231    856673    873778    883459    884129    884130
362,0.008066429418742586,141532    166450    220936    247701    249069    361541    373026    373256    391731    413750    423977    430370    442932    459350    471438    476527    526225    558873    57591    605309    611335    632367    651888    67291    69338    72581    75263    7776    801497    809532    819638    834274    879426    94369
363,0.0030842230130486356,127122    141375    230153    381548    411437    436680    438235    514406    646830    682740    77325    852356    882003
364,0.0011862396204033216,37451    379316    480788    787659    867139
365,0.002372479240806643,244648    364189    400279    442244    480426    534204    736617    788439    79982    854645
366,0.00047449584816132857,434888    809532
367,0.0035587188612099642,152492    157899    213424    264078    279633    312853    337807    445720    531682    557100    598044    609746    640214    664634    848744
368,0.00166073546856465,103501    316277    316425    316474    339814    557613    717136
369,0.006168446026097271,346194    360188    367179    382269    403792    435031    486602    497635    517254    567723    579384    580158    596622    629372    672522    675858    691048    708763    743003    747142    801118    816235    851889    861446    879975    884250
370,0.00047449584816132857,525813    527014
371,0.0028469750889679717,207510    278912    437202    465918    484442    494451    622114    739796    777224    802934    851471    85961
372,0.0009489916963226571,496310    536783    751954    815724
373,0.007591933570581257,125056    159865    257407    269321    306431    312655    339078    342981    360002    367371    417481    459505    500724    506392    533174    609192    612589    629709    672885    676448    676643    723515    76031    783572    819182    826940    827823    838241    840064    867469    873708    95435
374,0.0011862396204033216,510431    538975    650193    774064    831118
375,0.00830367734282325,523472    528180    565469    571398    571409    576479    593359    599510    617582    620066    627046    656274    659879    699290    710332    711023    732957    737948    741533    742510    755565    772777    773277    784944    802934    814503    818971    831947    837062    851796    854433    854578    856905    857603    879401
376,0.0009489916963226571,245681    55984    592180    837790
377,0.0026097271648873074,191404    260668    280852    345499    530549    673542    677382    797355    824415    828648    841309
378,0.0028469750889679717,271973    323112    344616    397324    536418    553966    628889    675013    71071    710980    773487    98151
379,0.0014234875444839859,405198    444120    466216    602689    696211    814503
380,0.012336892052194542,174376    275596    281826    285396    355789    376820    400282    434310    459505    472286    496527    497635    503566    519419    538620    543424    549181    559137    569885    591640    597619    633708    666161    673250    691076    700179    702919    703760    705272    707456    734474    734527    737450    752237    762760    767399    785776    810441    837139    843145    849095    855475    857072    857459    864949    872282    874558    877981    879112    879325    883166    884819
381,0.00166073546856465,132829    147093    311875    480044    503566    720090    856508
382,0.00830367734282325,104027    105434    111450    132892    151344    177167    186528    211751    271975    272416    273097    285283    304519    314759    334076    372809    409078    411280    418611    447322    496407    501482    505324    505885    513786    538773    57985    618344    701850    771647    797646    815346    837034    862442    872228
383,0.0011862396204033216,26777    450175    637129    845224    865200
384,0.010201660735468564,126132    164345    166152    173795    181936    183067    189599    209620    222776    225221    260166    271862    279633    301744    321490    36886    371549    396955    398583    425712    434459    463175    482385    529982    537881    560801    588164    591855    59333    603860    606406    607836    63412    655623    684608    702587    710332    72681    818971    822292    828840    854834    856905
385,0.002135231316725979,275390    484788    555128    578124    620728    752647    778121    817300    94485
386,0.0028469750889679717,136426    171846    257266    398415    430370    45656    475241    495023    579982    757771    819963    96352
387,0.002372479240806643,108326    124779    208516    243867    278504    362892    538396    706381    757402    766235
388,0.0037959667852906285,12296    162829    166765    202638    225888    37451    439456    45401    454369    470844    586946    597951    684762    731545    786136    809898
389,0.0009489916963226571,245911    580662    626494    804091
390,0.005456702253855279,141822    150168    171839    314576    328510    344616    383335    508905    533174    560078    574977    705825    708763    740147    741835    747070    758504    764753    765019    799306    812152    869803    871932
391,0.00830367734282325,151344    168443    214312    379418    382269    392883    45353    483168    488268    488967    495828    534310    560598    643473    645924    647395    690493    718177    721937    723021    727944    751190    762407    774867    784110    797646    806028    816069    821779    834783    839581    847564    849312    867864    885264
392,0.0009489916963226571,248692    292014    661648    710241
393,0.006168446026097271,104664    11028    129673    211400    216231    316425    33698    447370    459958    472017    475765    490934    503926    522529    546826    568421    586946    604465    623892    683487    711246    733097    748075    762633    764354    796866
394,0.0009489916963226571,315866    497635    579384    801118
395,0.015658362989323844,103501    111450    126696    149535    154439    165371    168378    171839    187606    212751    248193    248915    252748    267885    276923    285396    292723    295224    302324    310098    312888    316527    319285    32360    33698    337807    341919    40681    420313    434531    463316    489434    505883    514488    514901    516255    525627    543427    551408    559403    559658    563901    56415    565980    57602    588051    593823    594990    611589    611691    616482    618175    632270    640758    641746    651888    704817    707456    751788    75451    76031    793407    813030    832691    838423    873784
396,0.00023724792408066428,819976
397,0.0066429418742586,125056    184267    192654    19772    217696    306431    355542    367551    380196    394583    473610    474505    51278    58746    607836    618454    63924    684782    699667    72340    735453    751126    778055    807933    822886    841091    857603    93624
398,0.0026097271648873074,146913    239695    307392    368753    465918    588548    637589    666070    726612    764354    89639
399,0.002135231316725979,11670    130667    192134    251760    555706    585710    721937    750686    880292
400,0.005456702253855279,158039    213424    213755    253820    275921    283541    376238    398410    435648    445720    454742    563336    567431    619650    640816    646830    804387    810044    813103    855762    863055    869066    90625
401,0.0030842230130486356,100772    124779    330554    397693    538396    577650    578407    636770    651888    732596    809156    822886    864949
402,0.0007117437722419929,574682    627406    641919
403,0.00023724792408066428,461942
404,0.0026097271648873074,199477    232461    346149    445871    454194    459303    517382    518975    703061    738725    869114
405,0.0033214709371293,128064    129449    161729    351549    407996    487347    505678    578130    71341    801093    825176    85638    876781    876886
406,0.0028469750889679717,254792    334153    410527    482958    51295    553900    632085    700404    728575    753261    791601    90943
407,0.0018979833926453143,254591    315866    416908    584222    615207    624438    655935    669435
408,0.0028469750889679717,275596    359403    609192    613593    678379    711472    736753    761368    778510    784593    868689    885661
409,0.004033214709371293,127416    206912    233825    260668    287777    330790    345499    483878    560078    569861    650544    682365    716412    731155    737291    80070    857960
410,0.01874258600237248,100187    102072    104027    104243    112335    116241    118806    132668    142077    142452    148036    152464    156318    160972    16806    179971    190098    194047    198032    201682    204123    209596    210899    218616    230613    230899    239627    241140    241800    249069    249682    250982    25731    258104    26314    26322    264749    265759    279029    294504    297665    297980    301744    304258    30735    334182    350571    36720    369315    392266    405198    406747    422296    422737    423977    432935    469935    501221    547248    556004    581540    581713    613682    61479    632130    63412    649019    674999    699116    72581    730719    791353    862451    86718    88693    88854    92665    98844    98957
411,0.01043890865954923,141822    165199    165706    188940    200585    211400    217178    229920    235538    24121    246522    249632    276923    34141    355311    358916    359147    376719    382269    398751    412447    435591    526950    570117    58430    595144    601538    610384    615196    631411    636901    645609    655013    65860    67556    703087    705300    75896    785675    839581    843544    857960    91152    98844
412,0.0028469750889679717,104633    16983    239695    322154    348833    406334    562863    659146    732627    764677    77011    807315
413,0.0011862396204033216,382269    442004    534795    599379    751032
414,0.0037959667852906285,14012    149592    157108    271975    278504    279590    291763    568321    586200    591843    631213    684926    743823    83194    840521    857459
415,0.005931198102016607,525203    543494    548043    563235    563424    564346    566671    601538    659525    685613    703129    704527    704798    722875    743485    744509    750946    755266    779351    789541    805649    829504    852455    867679    884955
416,0.0014234875444839859,324871    515906    528585    707018    813871    883459
417,0.0011862396204033216,400282    665363    767399    773277    785237
418,0.0030842230130486356,168865    177473    211502    243512    256755    282101    442282    51295    517801    560356    59253    61334    655266
419,0.0033214709371293,202247    214745    23477    239627    333108    405361    44549    470755    578225    686792    697585    698294    846042    86237
420,0.004744958481613286,158917    277574    380157    413710    420313    421306    491703    537226    561930    566757    581429    626436    642201    727264    746458    747142    759583    869212    873778    94724
421,0.009727164887307236,132945    133265    141955    154963    162233    182632    234025    258693    269979    276292    287060    319787    338291    391293    408022    423011    424809    431458    459958    472418    48180    485778    495828    499513    516838    537226    566830    579982    58746    622964    697129    717664    737512    787200    795450    817502    826922    846841    869206    884901    99166
422,0.004270462633451958,146428    214098    239695    314502    368845    379316    512789    532278    576832    612589    654407    698822    708894    731155    782504    829229    847648    868767
423,0.0011862396204033216,287856    394391    400797    557375    761445
424,0.00166073546856465,351613    407293    507079    550785    684494    71433    79982
425,0.0030842230130486356,117082    182993    217200    299421    332291    346965    501600    537807    713900    746807    773629    826852    9517
426,0.014234875444839857,104633    104860    143467    155864    165199    173360    179772    182983    182986    184035    188589    194513    200349    210601    212909    231875    234409    252039    25731    267828    271973    281578    288903    309816    339324    35513    399747    408876    424167    44717    449849    463175    475807    476483    476527    502359    512603    520147    520159    535960    539462    553966    586200    598525    622964    636695    642772    65255    662689    665119    711246    73250    74045    742510    745552    751126    775540    785878    854433    877525
427,0.00498220640569395,102030    113091    134876    179129    238028    245055    253504    354262    360762    422296    424532    449091    473661    51355    518144    546736    559785    584881    697334    774172    98957
428,0.00023724792408066428,839939
429,0.0037959667852906285,145291    204012    306663    425629    473639    52140    52752    545787    601391    615498    647153    680058    792274    835904    885715    96352
430,0.002135231316725979,207267    233849    257147    400470    545622    609780    696628    742217    776903
431,0.016370106761565837,118771    118806    12664    128064    134022    135706    137146    145424    148469    149592    150158    172965    177167    181254    185123    190098    194513    195278    202247    202891    209514    210899    218616    220617    226701    231588    238368    249046    250913    256755    274456    280350    283604    284146    285301    286322    299263    300034    361671    383335    43342    446804    456451    460477    472740    486097    498246    500480    512291    522631    528766    556004    576865    613682    686978    691114    692303    701440    706496    724008    778088    799769    82846    829257    83275    865200    868763    92997    94485
432,0.0009489916963226571,655581    704817    708865    790839
433,0.00166073546856465,275596    495303    512291    512789    699667    762996    826940
434,0.011387900355871887,112278    13647    144656    205466    219219    222776    225771    226540    236783    251555    264078    286342    30735    32980    332948    338095    338418    382202    408876    410370    412549    415428    446105    466582    470007    471215    490950    503432    508675    510431    554096    558215    56235    56795    581540    591546    63856    649019    652923    722491    742984    75269    779351    787200    81124    828798    855231    88503
435,0.0045077105575326215,199477    236726    264078    462587    477436    486815    534310    588087    610507    620123    637527    638700    644409    645924    715319    751954    764753    821779    826573
436,0.007591933570581257,100164    131659    139332    15030    172436    175137    175349    207267    217696    222776    255813    271862    355789    384610    398415    45401    506074    511382    514226    515319    566905    574959    578192    603897    645609    682365    699667    706795    736617    824618    836445    871721
437,0.0066429418742586,172436    175952    244310    273532    344861    364189    400293    44035    44659    472418    506787    542089    56176    594098    616406    61959    627406    635287    641746    650544    655456    658932    695728    705825    725589    734739    76746    877736
438,0.002135231316725979,172965    327644    351478    418339    580466    620804    685031    738377    804063
439,0.004033214709371293,194092    267885    293226    319582    384610    407397    420313    525788    546072    593823    660743    697104    714636    751326    79525    885715    92289
440,0.0014234875444839859,289346    375848    433280    44717    690277    96255
441,0.0066429418742586,129449    183283    204995    214312    264428    285283    287777    325741    360002    385937    479536    488572    529772    583248    597010    642048    669805    676448    679639    728575    7486    753256    754133    828648    841803    843629    858359    881376
442,0.009252669039145907,140354    180008    24428    24792    256704    267828    291831    297980    299322    301202    305311    334794    341919    345823    352201    376719    401427    405241    416969    42531    45246    473661    501855    516411    53134    534003    538032    545622    56176    589501    644030    679084    716640    751244    76674    801497    830887    842161    851695
443,0.006168446026097271,13676    172762    225221    257266    285859    306663    312476    355882    372221    405241    41635    431466    435648    442063    449985    475433    498246    536587    592308    627308    642960    785878    815724    837034    848631    855762
444,0.0011862396204033216,100020    176747    517058    608747    824026
445,0.00166073546856465,153808    251740    323607    496527    546469    787030    871721
446,0.0026097271648873074,292201    35438    503432    529772    574682    585877    652832    684494    734267    800568    855505
447,0.002372479240806643,210956    225375    61774    666070    691712    693394    742370    742933    773487    814683
448,0.0035587188612099642,172436    198807    301202    373026    390464    424167    623820    648543    684960    696266    759512    800298    831202    85956    875379
449,0.021826809015421115,101028    112457    115836    116712    125783    149736    15820    169188    175908    181371    188128    202044    202638    204012    246785    254458    262262    262364    27447    288132    299414    336168    341744    345775    348833    349996    358916    373026    379539    383530    385793    387146    398751    399343    402291    412447    425013    431986    433263    435031    454369    457251    458514    469383    470386    477433    486334    49042    495533    496695    499468    517012    547787    547938    549645    564639    570485    571192    582811    584261    59574    604897    616144    616406    651774    67180    678395    680601    683352    690240    702945    706158    706978    707519    708946    713657    714458    732338    7437    757806    772023    774363    777155    801633    808689    81462    830924    841803    85638    872462    95312    95414
450,0.012811387900355872,11678    124330    144020    165706    186209    187505    21430    254458    271086    281126    292870    294504    331543    335031    342875    355731    370996    39251    398583    405361    42492    431094    437841    447726    454194    461786    472786    486473    49552    500724    503451    50486    505678    510705    565541    58052    592082    601306    616144    622939    658976    659911    679829    692958    706978    751788    759879    77494    805535    830856    84833    874294    885672    89728
451,0.0009489916963226571,266789    355019    520994    813103
452,0.004270462633451958,141955    162233    165272    188128    188589    286825    316915    333680    343236    499481    53134    533377    56235    673344    70766    726297    79712    840186
453,0.014472123368920523,115836    116173    12296    131900    133320    143467    153808    166123    172019    177899    180937    182688    182840    193427    194037    200268    207356    211502    212400    217192    21743    221135    234970    241508    283266    292870    330647    333108    342237    347844    351478    368203    368914    37750    391455    394583    396955    430370    437471    494451    514268    52893    53000    539462    541092    541112    559137    582831    590745    610485    618344    643946    659027    705365    726297    7486    79493    840274    89773    91138    9691
454,0.01826809015421115,111589    113876    117013    118984    126851    132668    133415    13451    148524    160347    166123    185253    187784    189599    202044    209620    214745    215074    23235    233849    236905    245508    248915    252507    255186    264082    268082    269853    279590    280780    282648    283266    292014    293226    301744    315009    315264    315721    323918    330902    347733    37410    391455    396690    396955    399878    418508    423011    425629    436437    43825    49042    498005    500480    501600    513587    524400    537815    541054    548043    560499    56222    591855    601306    617490    681282    707644    740980    743341    75263    755266    793482    807533    843544    86289    885775    93238
455,0.0009489916963226571,245055    25595    665547    735975
456,0.0071174377224199285,102899    111450    182840    192211    223148    287616    296818    297980    312853    351576    378647    400282    405198    411280    478557    550785    574977    624610    666086    676921    694251    713900    731699    739796    739951    742984    812192    837393    85978    872462
457,0.0007117437722419929,659098    741134    770885
458,0.009489916963226572,124003    151454    154168    154554    160347    210956    216209    21743    217696    25769    288385    359664    385008    401133    413438    418508    533726    549181    583010    591080    611741    615160    624610    632367    648543    673150    684782    688748    703258    706381    706610    708374    732395    787428    840832    861067    868767    872665    90625    93677
459,0.03534994068801898,106008    108842    11028    111573    113091    118357    118985    122156    122703    126851    133997    134920    135706    146273    155190    160832    172879    176519    1808    182665    183708    188589    192409    193427    193600    206912    207267    215074    217696    223725    229920    231620    232461    232838    253674    253820    258505    258693    269979    271330    273097    274041    274335    276292    276925    279029    280780    286999    292014    292547    296687    299529    30303    32420    332785    333108    334324    33698    345348    349573    351478    352541    354222    357918    390571    397506    399246    401133    407644    408876    410536    41635    418339    432856    447322    447586    45401    454315    458734    459617    461163    473661    473953    475566    480126    481480    502804    504252    507569    507941    508675    515164    517568    546891    553900    558005    558215    559200    567950    568780    578849    580466    589501    590745    597550    603860    604343    604465    606514    615207    619467    627308    631456    642772    644030    650657    656187    65860    681699    696628    697129    705865    706795    708866    711007    724799    727264    727638    731545    73250    736453    745552    779351    779433    797145    797355    804063    810012    819781    829712    830545    840521    842101    846841    847758    849245    876852    886160    90457
460,0.00166073546856465,100772    183593    439388    599154    676448    702919    874558
461,0.002372479240806643,346194    356445    395293    483829    534102    574298    608690    659640    855621    90457
462,0.0018979833926453143,129673    286814    315009    449091    570597    738377    820207    886160
463,0.0011862396204033216,213758    271365    535610    536587    855656
464,0.005456702253855279,108132    208298    225858    241048    268344    31334    376719    413217    432718    489434    534102    567723    584222    629892    655892    675025    696319    696930    707784    738659    75896    863244    99521
465,0.014234875444839857,116173    150168    168787    176747    182372    191517    232838    294504    304642    306802    321904    338291    351423    398610    439886    449849    465918    475162    486097    506668    507497    523180    53134    533936    546736    579249    585542    609780    620728    63604    640738    642201    648381    676657    702261    703477    706158    706699    707519    708763    713403    717581    726387    737291    740147    746458    747142    753741    757806    758504    76746    771647    793248    811736    812924    815695    848113    861446    880460    91985
466,0.0011862396204033216,198173    397047    579384    763210    803967
467,0.00023724792408066428,711472
468,0.004033214709371293,118806    208298    231588    287777    371549    500080    519832    603860    603897    674388    743575    764354    791353    81124    811736    881501    93042
469,0.0035587188612099642,477436    517254    578820    579709    589561    661568    666827    692447    704798    747740    753032    764677    782571    807651    851889
470,0.013048635824436536,102121    105255    105434    112457    132482    136426    157952    177599    183736    1845    192409    210982    231875    231906    232838    252039    25731    263753    270756    275683    316474    321420    324132    339275    363705    373627    392236    417481    437284    441589    444906    462683    475765    479357    499513    533186    53699    53894    53976    56795    568780    604465    610980    638257    670697    684762    7263    766463    796339    811501    83398    834908    838227    838241    847916
471,0.0009489916963226571,550070    561151    591048    843459
472,0.0011862396204033216,279505    442634    592594    633477    790125
473,0.00023724792408066428,602204
474,0.002135231316725979,106340    241508    376238    421306    640101    702881    751702    819666    96677
475,0.00166073546856465,116173    165033    200174    453086    610780    670269    817862
476,0.01826809015421115,118771    119475    128222    13451    159450    164345    172796    174386    182632    189935    214815    220617    223079    223709    246785    25769    260729    26322    270110    286369    297189    316319    318111    330790    331877    33478    33501    338797    348578    35368    358900    360280    361174    364422    400313    426227    44014    440334    447822    450440    458734    475807    476255    482703    509603    512310    51611    516838    528766    560499    585877    589225    59254    597951    599130    61959    624453    628826    641773    652372    673393    684494    702945    710981    746022    792766    800972    805622    808689    815777    819132    819219    82846    838423    848744    851471    859572
477,0.00023724792408066428,243318
478,0.00166073546856465,122658    217200    488839    559785    644298    752839    881175
479,0.0011862396204033216,137891    484415    543424    717136    873326
480,0.011150652431791221,101744    117013    118985    144020    164342    210982    212120    230561    26004    270511    313478    331372    342237    346181    354757    355311    367371    380529    382578    389005    391731    395932    42527    471438    493381    515906    517937    52124    554559    601538    612781    629372    663552    679803    681827    691114    710309    710981    734267    752395    762944    762989    785068    807933    829593    885977    95435
481,0.008066429418742586,189161    203133    236186    266714    299263    324658    328263    352755    355862    362892    363717    374767    399246    423370    423977    426517    427370    477613    485739    486097    510978    573959    581713    669538    699116    714196    739951    745844    791353    827817    841803    849815    869757    98844
482,0.0011862396204033216,345281    650066    655466    820828    823440
483,0.0011862396204033216,148036    318662    564800    768052    9048
484,0.0028469750889679717,27119    359859    419792    558957    566757    577908    638789    72751    83362    83434    838204    879271
485,0.0014234875444839859,177637    183695    311875    70601    802487    86187
486,0.006880189798339265,10734    112335    134218    162713    16983    172762    188940    212400    23477    239401    287471    299904    304642    341214    344861    376207    401339    49042    503432    512310    524518    537881    62687    661648    72340    726297    81408    816152    869803
487,0.01043890865954923,111573    117071    119903    122929    133399    180008    181936    189599    212976    255813    264292    265709    280606    295224    339485    340948    364186    380084    391293    391731    408022    412569    415428    415464    459958    460862    466678    484499    500080    500858    510705    570842    585710    6110    633186    67556    708866    720531    740199    757771    84375    853507    857459    95312
488,0.004033214709371293,199106    200174    307392    3393    355257    363318    373968    395623    413436    422378    506517    549893    628889    641593    696930    82093    82421
489,0.00166073546856465,103283    117135    285859    650544    80070    854834    885196
490,0.0014234875444839859,38626    583811    629684    724159    840521    93080
491,0.0009489916963226571,105695    555128    670697    859962
492,0.0007117437722419929,525216    632085    821860
493,0.018030842230130486,165371    166681    200268    201221    203133    206282    219162    255046    258186    266108    299322    304642    310695    317853    340948    341744    367179    369552    387068    392236    400293    402291    422982    434164    440334    469949    474367    475162    48713    501600    50761    518672    519751    522341    532654    542089    548525    561664    562229    577996    578192    592406    595077    611204    616406    651774    674388    680041    682255    684494    684960    699667    724133    740199    741303    743575    745184    754133    770360    771673    773629    783183    786704    800298    803081    816152    819719    829229    834783    845603    847919    851695    868390    877736    878452    881851
494,0.005219454329774615,105216    158484    166152    172875    173360    184035    2353    260166    287616    343436    387146    398751    498891    541092    558873    601306    616482    636695    649019    809007    819132    857403
495,0.005931198102016607,127416    147300    246274    256426    268345    304827    370388    445871    479536    484415    505244    530240    543494    548541    561930    602128    609780    628812    652958    738725    744386    782020    797190    847810    852455
496,0.0018979833926453143,296624    322154    440159    442858    548541    733097    734189    812457
497,0.0099644128113879,134876    158805    19379    231015    260668    356218    407643    407832    414562    430175    445871    45402    471317    508349    514406    549655    558955    563898    569319    577863    579709    656626    732893    734834    739936    740307    740477    740863    779566    782020    786342    786469    786704    788746    789438    816949    843145    854578    858359    871238    882955    884638
498,0.002372479240806643,111589    204995    361174    394676    475241    479003    703998    708866    746916    810012
499,0.03368920521945433,102030    103408    10734    110186    112266    114023    116712    117013    13676    136957    139343    140786    142077    144697    145291    15030    155143    157636    160108    163167    166765    171846    1808    185722    187727    189161    194037    203991    204762    207460    209096    210956    216919    21830    218521    23047    230515    232322    234245    236722    236783    238762    243447    251555    255576    257266    25769    25924    262262    270943    27447    279240    282030    283604    286342    287616    289346    290108    296687    296715    296818    297900    299191    301180    303931    313334    315550    315963    316765    322116    327993    332660    338418    339275    342237    350323    354222    357296    363717    36886    375794    381416    385008    398415    400064    405361    412719    413438    424221    42836    433263    434459    436563    43825    44549    448304    45656    458734    47050    503432    508675    51069    517801    522880    531074    536190    53976    541092    541112    543811    548047    578192    580435    59574    606514    606668    606727    607836    6110    613406    615498    616482    622939    631123    63297    679970    69786    742458    7486    80070    81462    815695    817416    817862    8328    842101    856126    85961    85978    92062    96352    96720
