Topic Number,Score,Documents
416,0.0006772981098835899,71317    86716    59735    95754
417,0.0013013466765378796,143737    39457    90761    27315    191417    86636    44118    41618    129924    121041    105031
418,0.0007026415114293546,107273
419,0.0003429880080893427,122776    153514
420,0.0002867925946198868,127313    61526
421,0.00025452783247196256,12444    74673
422,0.000480290901627905,86350    93683    121801
423,0.0005663890021409631,83446    164255    46440    121004
424,0.00029278278782417016,91185
425,0.0007008571293797999,72864    69851    31368    161789    152277
426,0.0010488459729776879,69929    64377    132240    111959    78625    59001    24083    75652    94828
427,0.000417306939578623,147170
428,0.002990752951255564,73807    82145    165090    140496    98287    30200    133537    87077    160868    188663    10329    71983    57356    120215    23718    60557    185678    18463    133824    94455    3552    119468    14182
429,0.0004015601559604912,68272    49300    118141
430,0.004620121009037144,107387    4043    96901    165914    146285    22901    176172    13243    190004    86393    128403    55072    94391    151148    182940    94272    121840    134349    33118    33161    173642    155891    156021    148635    113047    102181    42068    173843    181663    181787    185833    173828    18383    152634    74673    94954
431,0.0003990492717149957,116368    182312
432,0.020186681714134437,77428    73807    82077    21803    170833    101998    114781    24804    14056    157677    37194    39282    147181    147282    148306    96731    97702    97850    146437    69127    69959    91500    191838    190501    125275    100525    156673    64771    89991    176287    123412    168767    36512    19155    118521    87543    8854    175698    113007    129264    107655    55141    188778    27008    149098    151148    174102    65806    67995    68694    182901    21861    19246    130071    130721    45765    56360    58215    173345    155891    156332    121801    106195    176696    167467    168283    146500    110782    119388    23795    112878    61393    80097    80818    150086    169223    120981    182141    106515    163766    186042    188243    183977    124773    134229    160043    139404    51729    52959    54357    154167    139707    144020    105523    117301    95530    156750    35781    136762    127248    142290    119831
433,0.00022788230590818008,158656
434,0.0001127714790544377,100894
435,0.0001951413319117669,37103    14933
436,0.0010042911971669245,98287    91500    93223    123846    68694    134740
437,0.0004511693932223648,24804    123405
438,0.0002613014654599279,9280
439,0.00044970092082232945,48352    18299    75410
440,0.00035059094535535147,179834    190004
441,0.0012524316267487857,101122    97648    98259    137551    90761    127313    149061    173700
442,0.0002702111658128859,29386
443,0.0008057443811494938,177204    124773    128000    175135    72421
444,0.0,177204    124773    128000    175135    72421
445,0.0008968413193722975,165092    103608    21848    167435    184447
446,0.00040629206779513576,170833    119020
447,0.00017718622197383278,54918
448,0.0018072147223780134,76687    142431    30192    63618    33175    57725    141227    61526    186744    15827
