Topic Number,Score,Documents
403,0.0052595801610644324,320191    832351    349163    408485    964969    863994    945558    606167    606464    607040    532587    829285    928075    211186    423106    426180    575757    281857    222290    245305    238593    596098    1258932    1259515    174585    1137056    1107953    1192453    450568    1218625    118527    1229415    1161689    659786    1239889
404,0.0005016796213944375,895788
405,0.0025100257805662643,625975    908986    842651    805336    1128649    583930    1052830    604140    1147315    1047969    485390    33180    426903    360827    739509    1141222    1007674    283806
406,0.0003577314863739305,829014    913376    237992
407,0.00017395520042045012,805336
408,0.0004472745330083979,350408    693195
409,0.0003193288269507892,1251140    1107953
410,0.0004929362821683494,832351    339990    1144812
411,0.001233025391121849,848923    943116    1157137    570735    686353    1225363
412,0.0003331916859007347,399118
413,0.00026382028945368585,753853    359500
414,0.0002529158703869332,168629
415,0.0004126825807343713,804762    570247    1244476    882615
416,0.0004214178330196151,731338    879612
417,0.0003010927050813685,654128    655336    892172
418,0.0005081268027168638,178272    748175
419,0.000599925216100905,716298    889555
420,0.001966721720079763,902290    1182095    1014782    190205    106073    388374    988982    313603    243517    445959    330590    181500    878034    1058602    703091
421,0.0003624069116756912,593478    444505
422,0.00018109124454215725,414343
423,0.0010798776605018725,145305    1128903    523899    609976    1191542    1156956
424,0.0017877996952325845,708769    399713    399747    1214969    920068    576829    308090    1236841    1241800    173833    890347
